class,Order,Family,Genus,Genus_species
Aves,Passeriformes,Meliphagidae,Anthornis,Anthornis melanura
Aves,Passeriformes,Pycnonotidae,Hypsipetes,Hypsipetes amaurotis
Aves,Charadriiformes,Alcidae,Aethia,Aethia pusilla
Aves,Passeriformes,Zosteropidae,Zosterops,Zosterops wallacei
Aves,Gruiformes,Rallidae,Rallus,Rallus aquaticus
Aves,Anseriformes,Anatidae,Aythya,Aythya collaris
Aves,Passeriformes,Motacillidae,Anthus,Anthus correndera
Aves,Charadriiformes,Recurvirostridae,Himantopus,Himantopus leucocephalus
Aves,Pelecaniformes,Ardeidae,Ardea,Ardea herodias
Aves,Apodiformes,Trochilidae,Phaethornis,Phaethornis longirostris
Aves,Procellariiformes,Hydrobatidae,Hydrobates,
Aves,Charadriiformes,Scolopacidae,Coenocorypha,Coenocorypha aucklandica
Aves,Passeriformes,Thraupidae,Phrygilus,Phrygilus atriceps
Aves,Passeriformes,Muscicapidae,Muscicapa,Muscicapa sibirica
Aves,Passeriformes,Laniidae,Lanius,Lanius tigrinus
Aves,Passeriformes,Passerellidae,Junco,Junco hyemalis
Aves,Passeriformes,Zosteropidae,Zosterops,Zosterops japonicus
Aves,Psittaciformes,Psittacidae,Ara,Ara macao
Aves,Piciformes,Picidae,Colaptes,Colaptes melanochloros
Aves,Pelecaniformes,Ardeidae,Ixobrychus,Ixobrychus sinensis
Aves,Passeriformes,Pipridae,Chiroxiphia,Chiroxiphia caudata
Aves,Passeriformes,Thamnophilidae,Myrmotherula,Myrmotherula axillaris
Aves,Passeriformes,Tyrannidae,Corythopis,Corythopis torquatus
Aves,Charadriiformes,Scolopacidae,Calidris,Calidris melanotos
Aves,Columbiformes,Columbidae,Patagioenas,Patagioenas flavirostris
Aves,Passeriformes,Monarchidae,Hypothymis,Hypothymis helenae
Aves,Passeriformes,Hirundinidae,Notiochelidon,Notiochelidon cyanoleuca
Aves,Piciformes,Picidae,Yungipicus,Yungipicus kizuki
Aves,Passeriformes,Zosteropidae,Zosterops,Zosterops wallacei
Aves,Passeriformes,,,
Aves,Charadriiformes,Jacanidae,Jacana,Jacana spinosa
Aves,Galliformes,Phasianidae,Gallus,Gallus gallus
Aves,Passeriformes,Turdidae,Turdus,Turdus viscivorus
Aves,Passeriformes,Cardinalidae,Piranga,Piranga leucoptera
Aves,Passeriformes,Tyrannidae,Lessonia,Lessonia rufa
Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome
Aves,Passeriformes,Passerellidae,Junco,Junco hyemalis
Aves,Passeriformes,Acrocephalidae,Acrocephalus,Acrocephalus palustris
Aves,Procellariiformes,Procellariidae,Pachyptila,Pachyptila vittata
Aves,Anseriformes,Anatidae,Anas,Anas bahamensis
Aves,Passeriformes,,,
Aves,Passeriformes,Fringillidae,Linaria,Linaria cannabina
Aves,Passeriformes,Corvidae,Garrulus,Garrulus glandarius
Aves,Passeriformes,Thraupidae,Tersina,Tersina viridis
Aves,Passeriformes,,,
Aves,Passeriformes,Tityridae,Schiffornis,Schiffornis turdina
Aves,Passeriformes,Troglodytidae,Microcerculus,Microcerculus bambla
Aves,Passeriformes,Thraupidae,Tachyphonus,Tachyphonus surinamus
Aves,Coraciiformes,,,
Aves,Passeriformes,Muscicapidae,Phoenicurus,Phoenicurus phoenicurus
Aves,Passeriformes,Acanthisittidae,Acanthisitta,Acanthisitta chloris
Aves,Passeriformes,Tyrannidae,Mitrephanes,Mitrephanes phaeocercus
Aves,Passeriformes,Alcippeidae,Alcippe,Alcippe cinerea
Aves,Passeriformes,Zosteropidae,Zosterops,Zosterops wallacei
Aves,Passeriformes,Pachycephalidae,Pseudorectes,Pseudorectes ferrugineus
Aves,Passeriformes,Vireonidae,Vireo,Vireo altiloquus
Aves,Passeriformes,Polioptilidae,Ramphocaenus,Ramphocaenus melanurus
Aves,Apodiformes,Trochilidae,Threnetes,Threnetes ruckeri
Aves,Passeriformes,,,
Aves,Gaviiformes,Gaviidae,Gavia,Gavia arctica
Aves,Galliformes,Phasianidae,Tetrastes,Tetrastes bonasia
Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea
Aves,Galliformes,Phasianidae,Tetraophasis,Tetraophasis szechenyii
Aves,Passeriformes,Parulidae,Setophaga,Setophaga coronata
Aves,Passeriformes,Tyrannidae,Contopus,Contopus fumigatus
Aves,Suliformes,Sulidae,Sula,Sula leucogaster
Aves,Passeriformes,Muscicapidae,Oenanthe,Oenanthe oenanthe
Aves,Passeriformes,Passerellidae,Junco,Junco phaeonotus
Aves,Apterygiformes,Apterygidae,Apteryx,Apteryx haastii
Aves,Galliformes,Phasianidae,Gallus,Gallus gallus
Aves,Charadriiformes,Laridae,Chroicocephalus,Chroicocephalus brunnicephalus
Aves,Passeriformes,Emberizidae,Emberiza,Emberiza aureola
Aves,Passeriformes,Turdidae,Catharus,Catharus guttatus
Aves,Passeriformes,Thamnophilidae,Thamnomanes,Thamnomanes caesius
Aves,Passeriformes,Estrildidae,Estrilda,Estrilda astrild
Aves,Phaethontiformes,Phaethontidae,Phaethon,Phaethon rubricauda
Aves,Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus batesi
Aves,Passeriformes,Muscicapidae,Alethe,Alethe diademata
Aves,Passeriformes,Passerellidae,Spizella,Spizella passerina
Aves,Passeriformes,Turdidae,Turdus,Turdus migratorius
Aves,Passeriformes,Panuridae,Panurus,Panurus biarmicus
Aves,Passeriformes,Passeridae,Passer,Passer cinnamomeus
Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus coronatus
Aves,Strigiformes,Strigidae,Glaucidium,Glaucidium brasilianum
Aves,Piciformes,Bucconidae,Nonnula,Nonnula frontalis
Aves,Passeriformes,Cardinalidae,Piranga,Piranga bidentata
Aves,Columbiformes,Columbidae,Ectopistes,Ectopistes migratorius
Aves,Passeriformes,Leiothrichidae,Trochalopteron,Trochalopteron elliotii
Aves,Passeriformes,Parulidae,Cardellina,Cardellina canadensis
Aves,Passeriformes,Fringillidae,Carpodacus,Carpodacus edwardsii
Aves,Passeriformes,Ploceidae,Ploceus,Ploceus aurantius
Aves,Piciformes,Ramphastidae,Pteroglossus,Pteroglossus castanotis
Aves,Pelecaniformes,Ardeidae,Egretta,Egretta eulophotes
Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus plumosus
Aves,Psittaciformes,Psittacidae,Ara,Ara macao
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Passeriformes,Thraupidae,Thraupis,Thraupis bonariensis
Aves,Passeriformes,Paridae,Poecile,Poecile rufescens
Aves,Passeriformes,,,
Aves,Passeriformes,Cotingidae,Lipaugus,Lipaugus vociferans
Aves,Trogoniformes,Trogonidae,Trogon,Trogon collaris
Aves,Passeriformes,Polioptilidae,Ramphocaenus,Ramphocaenus melanurus
Aves,Passeriformes,Paridae,Sittiparus,Sittiparus varius
Aves,Passeriformes,,,
Aves,Charadriiformes,Scolopacidae,Calidris,Calidris alpina
Aves,Charadriiformes,Charadriidae,Phegornis,Phegornis mitchellii
Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor
Aves,Apodiformes,Trochilidae,Lampornis,
Aves,Galliformes,Odontophoridae,Oreortyx,Oreortyx pictus
Aves,Charadriiformes,Scolopacidae,Calidris,Calidris himantopus
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Psittaciformes,Psittacidae,Eupsittula,Eupsittula canicularis
Aves,Passeriformes,Parulidae,Vermivora,Vermivora chrysoptera
Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter tachiro
Aves,Passeriformes,Estrildidae,Lonchura,Lonchura castaneothorax
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus coronatus
Aves,Gruiformes,Rallidae,Porzana,Porzana porzana
Aves,Piciformes,Picidae,Yungipicus,Yungipicus kizuki
Aves,Passeriformes,Thamnophilidae,Hylophylax,Hylophylax naevius
Aves,Apodiformes,,,
Aves,Procellariiformes,Procellariidae,Daption,Daption capense
Aves,Accipitriformes,Accipitridae,Buteo,Buteo brachyurus
Aves,Anseriformes,Anatidae,Melanitta,Melanitta americana
Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma cahow
Aves,Phaethontiformes,Phaethontidae,Phaethon,Phaethon rubricauda
Aves,Passeriformes,,,
Aves,Passeriformes,Petroicidae,Peneothello,Peneothello bimaculata
Aves,Strigiformes,Strigidae,Asio,Asio otus
Aves,Suliformes,Sulidae,Morus,Morus bassanus
Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus baroli
Aves,Procellariiformes,Hydrobatidae,Hydrobates,
Aves,Procellariiformes,Procellariidae,Pseudobulweria,Pseudobulweria rostrata
Aves,Anseriformes,Anatidae,Anas,Anas crecca
Aves,Passeriformes,Aegithalidae,Aegithalos,Aegithalos concinnus
Aves,Passeriformes,Sturnidae,Creatophora,Creatophora cinerea
Aves,Passeriformes,Corvidae,Pica,Pica hudsonia
Aves,Passeriformes,Cardinalidae,Habia,Habia rubica
Aves,Passeriformes,Corvidae,Corvus,Corvus splendens
Aves,Passeriformes,Thraupidae,Catamenia,Catamenia inornata
Aves,Passeriformes,Furnariidae,Xiphorhynchus,Xiphorhynchus fuscus
Aves,Passeriformes,Cardinalidae,Cardinalis,Cardinalis cardinalis
Aves,Passeriformes,,,
Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia orientalis
Aves,Passeriformes,,,
Aves,Charadriiformes,Haematopodidae,Haematopus,Haematopus unicolor
Aves,Columbiformes,Columbidae,Zenaida,Zenaida asiatica
Aves,Accipitriformes,Accipitridae,Circaetus,Circaetus gallicus
Aves,Coraciiformes,Alcedinidae,Halcyon,Halcyon coromanda
Aves,Podicipediformes,Podicipedidae,Tachybaptus,Tachybaptus ruficollis
Aves,Passeriformes,Cettiidae,Horornis,Horornis diphone
Aves,Passeriformes,Tyrannidae,Phylloscartes,Phylloscartes ventralis
Aves,Passeriformes,Melanocharitidae,Toxorhamphus,Toxorhamphus novaeguineae
Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter nisus
Aves,Columbiformes,Columbidae,Treron,Treron formosae
Aves,Anseriformes,Anatidae,Anas,Anas poecilorhyncha
Aves,Passeriformes,Turdidae,Turdus,Turdus migratorius
Aves,Galliformes,Phasianidae,Tetrastes,Tetrastes bonasia
Aves,Passeriformes,Paridae,Poecile,Poecile montanus
Aves,Passeriformes,Cisticolidae,Eremomela,Eremomela usticollis
Aves,Passeriformes,Turdidae,Catharus,Catharus guttatus
Aves,Passeriformes,Tyrannidae,Myiodynastes,Myiodynastes luteiventris
Aves,Passeriformes,Laniidae,Lanius,Lanius ludovicianus
Aves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma monorhis
Aves,Passeriformes,Meliphagidae,Manorina,Manorina melanocephala
Aves,Coraciiformes,Meropidae,Merops,Merops apiaster
Aves,Passeriformes,Turdidae,Turdus,Turdus viscivorus
Aves,Passeriformes,Petroicidae,Eopsaltria,Eopsaltria griseogularis
Aves,Passeriformes,Parulidae,Cardellina,Cardellina pusilla
Aves,Passeriformes,Tyrannidae,Knipolegus,Knipolegus signatus
Aves,Passeriformes,Acanthizidae,Aethomyias,Aethomyias perspicillatus
Aves,Passeriformes,Vireonidae,Vireo,Vireo olivaceus
Aves,Passeriformes,Cettiidae,Horornis,Horornis fortipes
Aves,Columbiformes,,,
Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter gularis
Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps cristatus
Aves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes cobbi
Aves,Anseriformes,Anatidae,Aythya,Aythya affinis
Aves,Charadriiformes,Scolopacidae,Numenius,Numenius tahitiensis
Aves,Tinamiformes,Tinamidae,Eudromia,Eudromia elegans
Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus puffinus
Aves,Piciformes,Picidae,Celeus,Celeus loricatus
Aves,Passeriformes,,,
Aves,Passeriformes,Corvidae,Corvus,Corvus splendens
Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus lherminieri
Aves,Suliformes,Fregatidae,Fregata,Fregata minor
Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus collybita
Aves,Passeriformes,Passerellidae,Junco,Junco phaeonotus
Aves,Passeriformes,Passerellidae,Junco,Junco phaeonotus
Aves,Bucerotiformes,Upupidae,Upupa,Upupa epops
Aves,Psittaciformes,Psittacidae,Psittacara,Psittacara brevipes
Aves,Piciformes,Picidae,Dendrocopos,Dendrocopos leucotos
Aves,Passeriformes,Fringillidae,Spinus,Spinus barbatus
Aves,Passeriformes,Corvidae,Perisoreus,Perisoreus infaustus
Aves,Passeriformes,Muscicapidae,Oenanthe,Oenanthe deserti
Aves,Passeriformes,Thamnophilidae,Thamnomanes,Thamnomanes ardesiacus
Aves,Passeriformes,Bombycillidae,Bombycilla,Bombycilla japonica
Aves,Passeriformes,Muscicapidae,Oenanthe,Oenanthe oenanthe
Aves,Charadriiformes,Haematopodidae,Haematopus,Haematopus unicolor
Aves,Accipitriformes,Accipitridae,Ictinia,Ictinia plumbea
Aves,Passeriformes,Paridae,Sittiparus,Sittiparus varius
Aves,Accipitriformes,Accipitridae,Milvus,Milvus migrans
Aves,Passeriformes,Nectariniidae,Cyanomitra,Cyanomitra olivacea
Aves,Passeriformes,Paridae,Cyanistes,Cyanistes teneriffae
Aves,Charadriiformes,Laridae,Leucophaeus,Leucophaeus pipixcan
Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia decaocto
Aves,Passeriformes,Passerellidae,Peucaea,Peucaea cassinii
Aves,Accipitriformes,Accipitridae,Pithecophaga,Pithecophaga jefferyi
Aves,Charadriiformes,Scolopacidae,Tringa,Tringa melanoleuca
Aves,Passeriformes,,,
Aves,Passeriformes,Parulidae,Myiothlypis,Myiothlypis flaveola
Aves,Passeriformes,Emberizidae,Emberiza,Emberiza caesia
Aves,Columbiformes,Columbidae,Columba,Columba livia
Aves,Psittaciformes,Psittacidae,Amazona,Amazona aestiva
Aves,Columbiformes,Columbidae,Columbina,Columbina cruziana
Aves,Passeriformes,Sylviidae,Curruca,Curruca iberia
Aves,Passeriformes,Muscicapidae,Calliope,Calliope calliope
Aves,Galliformes,Phasianidae,Meleagris,Meleagris gallopavo
Aves,Psittaciformes,Psittacidae,Forpus,Forpus conspicillatus
Aves,Passeriformes,,,
Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula narcissina
Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,Phalacrocorax pelagicus
Aves,Strigiformes,Strigidae,Strix,Strix nebulosa
Aves,Suliformes,Phalacrocoracidae,Leucocarbo,Leucocarbo atriceps
Aves,Passeriformes,Nicatoridae,Nicator,Nicator chloris
Aves,Columbiformes,Columbidae,Leptotila,Leptotila rufaxilla
Aves,Gruiformes,Rallidae,Rallus,Rallus aquaticus
Aves,Apodiformes,,,
Aves,Passeriformes,Melanocharitidae,Toxorhamphus,Toxorhamphus novaeguineae
Aves,Strigiformes,Strigidae,Asio,Asio otus
Aves,Gruiformes,Rallidae,Porphyrio,Porphyrio martinica
Aves,Passeriformes,,,
Aves,Strigiformes,,,
Aves,Passeriformes,Parulidae,Setophaga,Setophaga auduboni
Aves,Charadriiformes,Scolopacidae,Calidris,Calidris minutilla
Aves,Psittaciformes,Psittacidae,Pyrilia,Pyrilia vulturina
Aves,Galliformes,Phasianidae,Argusianus,Argusianus argus
Aves,Piciformes,Picidae,Dendrocopos,Dendrocopos leucotos
Aves,Passeriformes,Pipridae,Lepidothrix,Lepidothrix coronata
Aves,Galliformes,Phasianidae,Pavo,Pavo cristatus
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Aves,Passeriformes,Locustellidae,Helopsaltes,Helopsaltes amnicola
Aves,Passeriformes,Parulidae,Geothlypis,Geothlypis formosa
Aves,Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus diops
Aves,Passeriformes,Thamnophilidae,Willisornis,Willisornis poecilinotus
Aves,Columbiformes,,,
Aves,Gruiformes,Rallidae,Fulica,Fulica leucoptera
Aves,Passeriformes,Cotingidae,Cotinga,Cotinga cotinga
Aves,Apodiformes,Trochilidae,Chlorestes,Chlorestes notata
Aves,Passeriformes,Parulidae,Setophaga,Setophaga virens
Aves,Passeriformes,Fringillidae,Loxia,Loxia leucoptera
Aves,Trogoniformes,,,
Aves,Passeriformes,Corvidae,Corvus,Corvus corone
Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea
Aves,Charadriiformes,Laridae,Larus,Larus occidentalis
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Galliformes,Phasianidae,Gallus,Gallus gallus
Aves,Falconiformes,Falconidae,Falco,Falco peregrinus
Aves,Sphenisciformes,Spheniscidae,Megadyptes,Megadyptes antipodes
Aves,Procellariiformes,Hydrobatidae,Hydrobates,
Aves,Passeriformes,Thraupidae,Phrygilus,Phrygilus patagonicus
Aves,Procellariiformes,Procellariidae,Pseudobulweria,Pseudobulweria rostrata
Aves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma monorhis
Aves,Galliformes,Phasianidae,Gallus,Gallus gallus
Aves,Passeriformes,Passerellidae,Junco,Junco hyemalis
Aves,Psittaciformes,Psittacidae,Ara,Ara macao
Aves,Passeriformes,Sturnidae,Agropsar,Agropsar philippensis
Aves,Passeriformes,Pipridae,Manacus,Manacus manacus
Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia decaocto
Aves,Passeriformes,,,
Aves,Procellariiformes,Procellariidae,Ardenna,Ardenna grisea
Aves,Piciformes,Picidae,Celeus,Celeus castaneus
Aves,Procellariiformes,Oceanitidae,Nesofregetta,Nesofregetta fuliginosa
Aves,Charadriiformes,Laridae,Hydroprogne,Hydroprogne caspia
Aves,Anseriformes,,,
Aves,Apodiformes,Trochilidae,Amazilia,Amazilia amabilis
Aves,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura javanica
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Passeriformes,Furnariidae,Dendrocincla,Dendrocincla merula
Aves,Piciformes,Picidae,Picus,Picus canus
Aves,Passeriformes,Paridae,Parus,Parus major
Aves,Passeriformes,Thraupidae,Sporophila,Sporophila palustris
Aves,Columbiformes,Columbidae,Zentrygon,Zentrygon frenata
Aves,,,,
Aves,Passeriformes,Fringillidae,Haemorhous,Haemorhous mexicanus
Aves,Anseriformes,Anatidae,Branta,
Aves,Passeriformes,Furnariidae,Leptasthenura,Leptasthenura aegithaloides
Aves,Passeriformes,Motacillidae,Anthus,Anthus trivialis
Aves,Passeriformes,Cardinalidae,Habia,Habia rubica
Aves,Passeriformes,Thamnophilidae,Myrmotherula,Myrmotherula axillaris
Aves,Passeriformes,Muscicapidae,Phoenicurus,Phoenicurus phoenicurus
Aves,Charadriiformes,Laridae,Sternula,Sternula albifrons
Aves,Anseriformes,Anatidae,Aythya,Aythya ferina
Aves,Passeriformes,Timaliidae,Pomatorhinus,Pomatorhinus musicus
Aves,Passeriformes,Thraupidae,Cissopis,Cissopis leverianus
Aves,Strigiformes,Strigidae,Strix,Strix virgata
Aves,Passeriformes,Thraupidae,Sporophila,Sporophila plumbea
Aves,Passeriformes,Muscicapidae,Phoenicurus,Phoenicurus phoenicurus
Aves,Passeriformes,Troglodytidae,Pheugopedius,Pheugopedius felix
Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus canariensis
Aves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes cobbi
Aves,Charadriiformes,Scolopacidae,Calidris,Calidris canutus
Aves,Passeriformes,Parulidae,Setophaga,Setophaga ruticilla
Aves,Passeriformes,Parulidae,Cardellina,Cardellina pusilla
Aves,Piciformes,Bucconidae,Malacoptila,Malacoptila panamensis
Aves,Passeriformes,Vireonidae,Vireo,Vireo solitarius
Aves,Passeriformes,,,
Aves,Galliformes,Phasianidae,Gallus,Gallus gallus
Aves,Procellariiformes,Hydrobatidae,Hydrobates,
Aves,Passeriformes,Acanthizidae,Hylacola,Hylacola cauta
Aves,Passeriformes,Aegithalidae,Aegithalos,Aegithalos concinnus
Aves,Gruiformes,Rallidae,Gallinula,Gallinula chloropus
Aves,Passeriformes,Emberizidae,Emberiza,Emberiza spodocephala
Aves,Charadriiformes,Dromadidae,Dromas,Dromas ardeola
Aves,Psittaciformes,Psittaculidae,Trichoglossus,Trichoglossus haematodus
Aves,Passeriformes,Rhinocryptidae,Pteroptochos,Pteroptochos tarnii
Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Aves,Piciformes,Ramphastidae,Selenidera,Selenidera maculirostris
Aves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes aedon
Aves,Psittaciformes,Psittaculidae,Platycercus,Platycercus eximius
Aves,Passeriformes,Icteridae,Cacicus,Cacicus solitarius
Aves,Charadriiformes,Laridae,Larus,Larus schistisagus
Aves,Passeriformes,Thamnophilidae,Dysithamnus,Dysithamnus plumbeus
Aves,Passeriformes,Hirundinidae,Hirundo,Hirundo tahitica
Aves,Passeriformes,Fringillidae,Pyrrhula,Pyrrhula pyrrhula
Aves,Passeriformes,Fringillidae,Fringilla,Fringilla teydea
Aves,Passeriformes,Pycnonotidae,Alophoixus,Alophoixus phaeocephalus
Aves,Passeriformes,Parulidae,Myioborus,Myioborus miniatus
Aves,Passeriformes,Thraupidae,Tachyphonus,Tachyphonus delatrii
Aves,Passeriformes,Thraupidae,Phrygilus,Phrygilus fruticeti
Aves,Passeriformes,Paridae,Parus,Parus monticolus
Aves,Passeriformes,Icteridae,Icterus,Icterus laudabilis
Aves,Passeriformes,Parulidae,Setophaga,Setophaga plumbea
Aves,Charadriiformes,Charadriidae,Vanellus,Vanellus indicus
Aves,Passeriformes,Paridae,Poecile,Poecile montanus
Aves,Passeriformes,Hirundinidae,Tachycineta,Tachycineta albilinea
Aves,Apodiformes,Trochilidae,Campylopterus,Campylopterus hemileucurus
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Apodiformes,Trochilidae,Phaethornis,Phaethornis malaris
Aves,Passeriformes,Passerellidae,Arremon,Arremon flavirostris
Aves,Passeriformes,Passerellidae,Ammodramus,Ammodramus humeralis
Aves,Accipitriformes,Accipitridae,Ictinia,Ictinia plumbea
Aves,Passeriformes,Muscicapidae,Calliope,Calliope calliope
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta
Aves,Passeriformes,Thamnophilidae,Thamnomanes,Thamnomanes ardesiacus
Aves,Passeriformes,Paridae,Periparus,Periparus ater
Aves,Passeriformes,Thraupidae,Bangsia,Bangsia arcaei
Aves,Coraciiformes,,,
Aves,Strigiformes,Strigidae,Otus,Otus elegans
Aves,Passeriformes,,,
Aves,Anseriformes,Anatidae,Clangula,Clangula hyemalis
Aves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes aedon
Aves,Passeriformes,Thraupidae,Sporophila,Sporophila funerea
Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysolophus
Aves,Accipitriformes,Accipitridae,Circus,Circus pygargus
Aves,Passeriformes,Motacillidae,Anthus,Anthus berthelotii
Aves,Passeriformes,Passerellidae,Junco,Junco hyemalis
Aves,Passeriformes,Passeridae,Passer,Passer moabiticus
Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Aves,Passeriformes,Emberizidae,Emberiza,Emberiza leucocephalos
Aves,Passeriformes,Muscicapidae,Muscicapa,Muscicapa dauurica
Aves,Piciformes,Picidae,Dendrocoptes,Dendrocoptes medius
Aves,Passeriformes,Fringillidae,Haemorhous,Haemorhous cassinii
